id,item_id,choice_text,is_correct
434955,2172,"рисовать",1
434956,2172,"быть должным",0
434957,2172,"существовать",0
434958,2172,"слушать",0
399739,2178,"сосать",0
399740,2178,"расти",0
399741,2178,"запретить",0
399742,2178,"просить",0
399743,2178,"вмещать",0
399744,2178,"топать",1
414787,2180,"юго-запад",0
414788,2180,"салат",0
414789,2180,"важность",0
414790,2180,"пистолет",1
414791,2180,"малайзия",0
414792,2180,"рил",0
414841,2196,"оркестр",0
414842,2196,"могила",0
414843,2196,"ботинок",0
414844,2196,"ухо",0
414845,2196,"девиз",0
414846,2196,"препинание",1
392365,2203,"порция",1
392366,2203,"ген",0
392367,2203,"злодей",0
392368,2203,"труба",0
392369,2203,"макао",0
392370,2203,"микрофон",0
403567,2209,"сберегать",1
403568,2209,"плавать",0
403569,2209,"обижать",0
403570,2209,"удовлетворить",0
403571,2209,"торопить",0
403572,2209,"предать",0
434701,2218,"предпочесть",1
434702,2218,"прыгать",0
434703,2218,"считать",0
434704,2218,"активизировать",0
434705,2218,"обвинять",0
434706,2218,"слушаться",0
380989,2219,"тунис",0
380990,2219,"труп",0
380991,2219,"коза",0
380992,2219,"лень",1
380993,2219,"бриз",0
380994,2219,"кир",0
403411,2220,"весить",0
403412,2220,"вредить",1
403413,2220,"давить",0
403414,2220,"сберегать",0
403415,2220,"катиться",0
403416,2220,"заметить",0
433687,2222,"выбирать",0
433688,2222,"переживать",0
433689,2222,"спрятать",0
433690,2222,"писать",0
433691,2222,"делить",0
433692,2222,"увлечь",1
414889,2223,"кража",0
414890,2223,"лава",0
414891,2223,"парагвай",0
414892,2223,"подготовка",1
414893,2223,"хозяин",0
414894,2223,"география",0
403525,2227,"обижать",0
403526,2227,"плавать",0
403527,2227,"мстить",0
403528,2227,"нанимать",0
403529,2227,"давить",1
403530,2227,"дифференцировать",0
414901,2230,"макияж",0
414902,2230,"прогноз",1
414903,2230,"мебель",0
414904,2230,"суп",0
414905,2230,"процедура",0
414906,2230,"бедность",0
398353,2239,"внук",0
398354,2239,"вероятность",1
398355,2239,"трактат",0
398356,2239,"староста",0
398357,2239,"вмешательство",0
398358,2239,"шутка",0
414919,2241,"бедность",0
414920,2241,"процедура",1
414921,2241,"прогноз",0
414922,2241,"макияж",0
414923,2241,"мебель",0
414924,2241,"суп",0
390211,2244,"музыкант",0
390212,2244,"психология",0
390213,2244,"прокурор",1
390214,2244,"стихотворение",0
390215,2244,"электроника",0
390216,2244,"кобра",0
389743,2247,"приговор",0
389744,2247,"продюсер",1
389745,2247,"профсоюз",0
389746,2247,"доклад",0
389747,2247,"океан",0
389748,2247,"медаль",0
434707,2255,"запретить",1
434708,2255,"рвать",0
434709,2255,"топать",0
434710,2255,"считать",0
434711,2255,"прыгать",0
434712,2255,"предпочесть",0
414943,2256,"розыгрыш",0
414944,2256,"архитектор",0
414945,2256,"кокаин",0
414946,2256,"откладывание",0
414947,2256,"ложка",0
414948,2256,"запрет",1
381097,2258,"проекция",1
381098,2258,"браузер",0
381099,2258,"манифест",0
381100,2258,"ботинок",0
381101,2258,"робот",0
381102,2258,"давид",0
381103,2259,"мальта",0
381104,2259,"племянник",0
381105,2259,"стресс",0
381106,2259,"пропорция",1
381107,2259,"радикал",0
381108,2259,"трофей",0
414949,2260,"кража",0
414950,2260,"подготовка",0
414951,2260,"иаков",0
414952,2260,"лава",0
414953,2260,"хозяин",1
414954,2260,"парагвай",0
381115,2261,"оливковое масло",0
381116,2261,"авангард",0
381117,2261,"директория",0
381118,2261,"вокалист",0
381119,2261,"метафора",0
381120,2261,"проституция",1
381121,2262,"страдание",0
381122,2262,"архитектура",0
381123,2262,"выживание",0
381124,2262,"терапия",0
381125,2262,"правило",0
381126,2262,"протагонист",1
390217,2269,"прокурор",0
390218,2269,"психология",1
390219,2269,"музыкант",0
390220,2269,"кобра",0
390221,2269,"стихотворение",0
390222,2269,"электроника",0
414979,2275,"пакистан",0
414980,2275,"наказание",1
414981,2275,"отчизна",0
414982,2275,"пекин",0
414983,2275,"кошмар",0
414984,2275,"паспорт",0
381163,2277,"каталог",0
381164,2277,"птица",1
381165,2277,"фасад",0
381166,2277,"гаити",0
381167,2277,"раб",0
381168,2277,"пыль",0
414991,2279,"паника",1
414992,2279,"сирия",0
414993,2279,"москва",0
414994,2279,"медь",0
414995,2279,"жанр",0
414996,2279,"налог",0
393721,2283,"игла",0
393722,2283,"ученик",0
393723,2283,"подиум",1
393724,2283,"пот",0
393725,2283,"бич",0
393726,2283,"бездна",0
403075,2292,"целовать",0
403076,2292,"мечтать",0
403077,2292,"дубить",0
403078,2292,"жечь",1
403079,2292,"менять",0
403080,2292,"критиковать",0
398677,2296,"сведения",0
398678,2296,"папство",0
398679,2296,"дядя",0
398680,2296,"центнер",1
398681,2296,"тайна",0
398682,2296,"предел",0
397849,2300,"серебро",0
397850,2300,"ангел",0
397851,2300,"скала",0
397852,2300,"расизм",1
397853,2300,"критик",0
397854,2300,"рейс",0
390853,2301,"радикал",1
390854,2301,"альт",0
390855,2301,"прозрачность",0
390856,2301,"месса",0
390857,2301,"курка",0
390858,2301,"опт",0
415057,2314,"магия",0
415058,2314,"марш",0
415059,2314,"ар",0
415060,2314,"ученик",0
415061,2314,"вахта",1
415062,2314,"предрассудок",0
415063,2316,"синоним",0
415064,2316,"стенание",1
415065,2316,"квадрат",0
415066,2316,"фильтр",0
415067,2316,"несправедливость",0
415068,2316,"спектр",0
415093,2325,"сустав",0
415094,2325,"обрезки",0
415095,2325,"полк",1
415096,2325,"близнецы",0
415097,2325,"залив",0
415098,2325,"кукла",0
381313,2326,"регистрировать",1
381314,2326,"сберегать",0
381315,2326,"переводить",0
381316,2326,"выполнять",0
381317,2326,"принимать",0
381318,2326,"предложить",0
392203,2332,"переводчик",0
392204,2332,"ректор",1
392205,2332,"рака",0
392206,2332,"масло",0
392207,2332,"машина",0
392208,2332,"пыль",0
403201,2334,"взрываться",0
403202,2334,"расширить",0
403203,2334,"сравнивать",0
403204,2334,"отдыхать",1
403205,2334,"будить",0
403206,2334,"провести",0
381337,2338,"психиатр",0
381338,2338,"панда",0
381339,2338,"адам",0
381340,2338,"игла",0
381341,2338,"ремикс",1
381342,2338,"эмпатия",0
415111,2341,"робот",0
415112,2341,"отказ",1
415113,2341,"ниндзя",0
415114,2341,"пират",0
415115,2341,"патент",0
415116,2341,"колокол",0
403549,2342,"обижать",0
403550,2342,"предать",0
403551,2342,"заметить",1
403552,2342,"дифференцировать",0
403553,2342,"мстить",0
403554,2342,"плавать",0
415129,2352,"дыхание",1
415130,2352,"манго",0
415131,2352,"пророк",0
415132,2352,"привилегия",0
415133,2352,"тоннель",0
415134,2352,"мороженое",0
403393,2362,"катиться",0
403394,2362,"давить",0
403395,2362,"заметить",0
403396,2362,"прекращать",0
403397,2362,"болеть",0
403398,2362,"молиться",1
434977,2371,"устанавливать",0
434978,2371,"существовать",0
434979,2371,"рисовать",0
434980,2371,"катиться",1
434981,2371,"производить",0
434982,2371,"рассказывать",0
415153,2377,"белок",0
415154,2377,"проклятие",0
415155,2377,"чётки",1
415156,2377,"багаж",0
415157,2377,"монархия",0
415158,2377,"аудит",0
381421,2385,"араб",0
381422,2385,"взрыв",0
381423,2385,"клиент",0
381424,2385,"вкус",1
381425,2385,"чили",0
381426,2385,"сервер",0
399529,2391,"возбуждать",0
399530,2391,"отличать",0
399531,2391,"сосать",0
399532,2391,"вмещать",0
399533,2391,"прыгать",1
399534,2391,"рвать",0
415189,2393,"грамота",0
415190,2393,"акр",0
415191,2393,"крыло",0
415192,2393,"трофей",0
415193,2393,"сага",0
415194,2393,"спасение",1
415201,2398,"масло",0
415202,2398,"рака",1
415203,2398,"баланс",0
415204,2398,"суверенитет",0
415205,2398,"пыль",0
415206,2398,"машина",0
434047,2401,"дифференцировать",0
434048,2401,"дубить",0
434049,2401,"предложить",0
434050,2401,"расширить",0
434051,2401,"удовлетворить",1
434052,2401,"предать",0
385219,2409,"второй",1
385220,2409,"ночь",0
385221,2409,"тип",0
385222,2409,"истина",0
385223,2409,"мать",0
385224,2409,"река",0
402925,2410,"держать",1
402926,2410,"курить",0
402927,2410,"слушать",0
402928,2410,"продолжать",0
402929,2410,"молчать",0
402930,2410,"ходить",0
415243,2415,"траур",0
415244,2415,"стресс",0
415245,2415,"дикарь",1
415246,2415,"привидения",0
415247,2415,"племянник",0
415248,2415,"сфера",0
415249,2417,"пенис",0
415250,2417,"шут",0
415251,2417,"вакцина",0
415252,2417,"яд",0
415253,2417,"сходство",1
415254,2417,"панама",0
415255,2419,"достопримечательность",0
415256,2419,"сербия",0
415257,2419,"слой",0
415258,2419,"дым",0
415259,2419,"сок",0
415260,2419,"семинар",1
415279,2427,"профсоюз",0
415280,2427,"доклад",0
415281,2427,"приговор",1
415282,2427,"океан",0
415283,2427,"медаль",0
415284,2427,"вклад",0
403033,2430,"критиковать",0
403034,2430,"жечь",0
403035,2430,"отделиться",1
403036,2430,"оценивать",0
403037,2430,"нарушать",0
403038,2430,"дубить",0
390667,2433,"oтопление",0
390668,2433,"смерч",0
390669,2433,"дым",0
390670,2433,"сервер",1
390671,2433,"вифлеем",0
390672,2433,"пицца",0
404197,2443,"сопровождение",0
404198,2443,"жертвоприношение",0
404199,2443,"искренность",1
404200,2443,"пауза",0
404201,2443,"евреи",0
404202,2443,"сосна",0
433693,2455,"мешать",0
433694,2455,"спрятать",0
433695,2455,"переживать",1
433696,2455,"писать",0
433697,2455,"достичь",0
433698,2455,"делить",0
415357,2456,"беспорядок",0
415358,2456,"форма",0
415359,2456,"спутник",0
415360,2456,"превращение",0
415361,2456,"выживание",1
415362,2456,"хвост",0
393325,2458,"животноводство",0
393326,2458,"лиса",0
393327,2458,"социализм",1
393328,2458,"землетрясение",0
393329,2458,"солома",0
393330,2458,"виноград",0
398887,2460,"спорт",0
398888,2460,"гид",0
398889,2460,"социология",1
398890,2460,"стена",0
398891,2460,"чтение",0
398892,2460,"декрет",0
391945,2463,"игрушка",0
391946,2463,"ксаверий",0
391947,2463,"соевые бобы",1
391948,2463,"яд",0
391949,2463,"шут",0
391950,2463,"пенис",0
381697,2466,"континент",0
381698,2466,"ресторан",0
381699,2466,"аргумент",0
381700,2466,"посольство",0
381701,2466,"оккупация",0
381702,2466,"солидарность",1
403117,2470,"принимать",0
403118,2470,"успеть",0
403119,2470,"переводить",0
403120,2470,"отдыхать",0
403121,2470,"мечтать",1
403122,2470,"отбиваться",0
393241,2475,"шелк",0
393242,2475,"прерия",0
393243,2475,"сена",0
393244,2475,"подводная лодка",1
393245,2475,"треугольник",0
393246,2475,"балкон",0
415393,2477,"чередование",1
415394,2477,"лингвистика",0
415395,2477,"антенна",0
415396,2477,"барон",0
415397,2477,"ведро",0
415398,2477,"судан",0
433897,2482,"переводить",0
433898,2482,"нанимать",0
433899,2482,"расширить",0
433900,2482,"взрываться",0
433901,2482,"предложить",1
433902,2482,"охотиться",0
403669,2485,"игла",0
403670,2485,"пот",1
403671,2485,"бездна",0
403672,2485,"бисквит",0
403673,2485,"бич",0
403674,2485,"вздор",0
415435,2487,"самойло",0
415436,2487,"кислород",0
415437,2487,"надзор",1
415438,2487,"зов",0
415439,2487,"угол",0
415440,2487,"осень",0
403759,2498,"купол",0
403760,2498,"фасад",0
403761,2498,"мука",0
403762,2498,"избиратель",0
403763,2498,"трава",0
403764,2498,"натрий",1
392473,2501,"близнецы",0
392474,2501,"обрезки",0
392475,2501,"преданность",0
392476,2501,"сустав",0
392477,2501,"залив",0
392478,2501,"китайская республика",1
415495,2510,"парус",0
415496,2510,"клавиатура",1
415497,2510,"картошка",0
415498,2510,"утверждение",0
415499,2510,"усыновление",0
415500,2510,"соус",0
389911,2517,"беременная",0
389912,2517,"храм",1
389913,2517,"прогулка",0
389914,2517,"налог",0
389915,2517,"этика",0
389916,2517,"жанр",0
415507,2523,"пчела",0
415508,2523,"томат",0
415509,2523,"аквариум",0
415510,2523,"упоминание",0
415511,2523,"одежда",0
415512,2523,"искушение",1
415513,2524,"ствол",0
415514,2524,"сложение",0
415515,2524,"бабочка",0
415516,2524,"клан",0
415517,2524,"богословие",1
415518,2524,"ливан",0
381889,2531,"террорист",1
381890,2531,"словарь",0
381891,2531,"актуальность",0
381892,2531,"добродетель",0
381893,2531,"латынь",0
381894,2531,"затмение",0
381913,2538,"лейбл",0
381914,2538,"пытка",0
381915,2538,"мотель",0
381916,2538,"ева",0
381917,2538,"вакуум",0
381918,2538,"тигр",1
390553,2553,"работник",1
390554,2553,"убийца",0
390555,2553,"сигарета",0
390556,2553,"рецензия",0
390557,2553,"скрепка",0
390558,2553,"район",0
392215,2557,"баланс",0
392216,2557,"машина",0
392217,2557,"пыль",0
392218,2557,"ректор",0
392219,2557,"переводчик",1
392220,2557,"рака",0
433795,2558,"взрываться",0
433796,2558,"нанимать",0
433797,2558,"исчезать",0
433798,2558,"болеть",0
433799,2558,"дифференцировать",0
433800,2558,"переводить",1
434041,2560,"болеть",0
434042,2560,"взрываться",0
434043,2560,"нанимать",0
434044,2560,"отбиваться",0
434045,2560,"предать",1
434046,2560,"переводить",0
415603,2561,"добродетель",0
415604,2561,"предательство",1
415605,2561,"лейбл",0
415606,2561,"волейбол",0
415607,2561,"принятие",0
415608,2561,"пытка",0
415609,2562,"вата",0
415610,2562,"траектория",1
415611,2562,"эскадрон",0
415612,2562,"экспорт",0
415613,2562,"флавии",0
415614,2562,"кость",0
415615,2563,"выживание",0
415616,2563,"спутник",0
415617,2563,"форма",0
415618,2563,"превращение",1
415619,2563,"беспорядок",0
415620,2563,"хвост",0
415621,2565,"дикарь",0
415622,2565,"траур",0
415623,2565,"афера",0
415624,2565,"стресс",0
415625,2565,"сфера",0
415626,2565,"прозрачность",1
382003,2567,"якорь",0
382004,2567,"зад",1
382005,2567,"пост",0
382006,2567,"адам",0
382007,2567,"пчела",0
382008,2567,"снос",0
382009,2571,"трилогия",1
382010,2571,"спекуляция",0
382011,2571,"гумберт",0
382012,2571,"дилемма",0
382013,2571,"гандбол",0
382014,2571,"сенегал",0
382063,2584,"алфавит",0
382064,2584,"лампа",0
382065,2584,"турист",1
382066,2584,"гроб",0
382067,2584,"авангард",0
382068,2584,"дипломат",0
382111,2602,"кобра",0
382112,2602,"мануил",0
382113,2602,"уругвай",1
382114,2602,"страдание",0
382115,2602,"корова",0
382116,2602,"солдат",0
404107,2610,"рабство",0
404108,2610,"статуя",0
404109,2610,"пакистан",0
404110,2610,"пекин",0
404111,2610,"кривая",0
404112,2610,"действительность",1
415753,2617,"простуда",0
415754,2617,"маврикий",0
415755,2617,"жалоба",0
415756,2617,"яков",0
415757,2617,"рефлекс",0
415758,2617,"ватикан",1
394177,2624,"вулкан",0
394178,2624,"венеция",1
394179,2624,"девушка",0
394180,2624,"трость",0
394181,2624,"факел",0
394182,2624,"тёща",0
434911,2632,"катиться",0
434912,2632,"рассказывать",0
434913,2632,"существовать",0
434914,2632,"слушать",0
434915,2632,"одевать",1
434916,2632,"наслаждаться",0
415783,2633,"пчела",0
415784,2633,"аквариум",0
415785,2633,"искушение",0
415786,2633,"одежда",1
415787,2633,"томат",0
415788,2633,"упоминание",0
415807,2644,"суп",0
415808,2644,"бедность",0
415809,2644,"процедура",0
415810,2644,"прогноз",0
415811,2644,"месть",1
415812,2644,"мебель",0
403585,2645,"мстить",1
403586,2645,"слушаться",0
403587,2645,"сиять",0
403588,2645,"удовлетворить",0
403589,2645,"торопить",0
403590,2645,"настаивать",0
397807,2648,"экспансия",0
397808,2648,"снаряжение",0
397809,2648,"долг",0
397810,2648,"альт",1
397811,2648,"экзамен",0
397812,2648,"пёс",0
415813,2652,"принятие",0
415814,2652,"волейбол",0
415815,2652,"пытка",0
415816,2652,"афганистан",0
415817,2652,"предательство",0
415818,2652,"добродетель",1
415819,2657,"убийца",0
415820,2657,"рецензия",0
415821,2657,"рыболовство",0
415822,2657,"змей",0
415823,2657,"сигарета",0
415824,2657,"район",1
403009,2659,"отделиться",0
403010,2659,"готовить",0
403011,2659,"оценивать",0
403012,2659,"жечь",0
403013,2659,"лететь",1
403014,2659,"нарушать",0
415825,2660,"ванна",0
415826,2660,"вакуум",0
415827,2660,"бюрократия",0
415828,2660,"десерт",0
415829,2660,"канцлер",0
415830,2660,"лексика",1
403861,2661,"контраст",0
403862,2661,"вокалист",1
403863,2661,"прощание",0
403864,2661,"шут",0
403865,2661,"дизайнер",0
403866,2661,"плод",0
394285,2664,"вмещать",0
394286,2664,"отличать",0
394287,2664,"рвать",1
394288,2664,"восхищаться",0
394289,2664,"топать",0
394290,2664,"возбуждать",0
398761,2675,"конфликт",0
398762,2675,"потребление",0
398763,2675,"рубашка",0
398764,2675,"ксаверий",1
398765,2675,"стипендия",0
398766,2675,"флаг",0
415885,2690,"поэт",0
415886,2690,"терапия",0
415887,2690,"налог",0
415888,2690,"прогулка",0
415889,2690,"этика",1
415890,2690,"жанр",0
400603,2703,"найти",1
400604,2703,"слушать",0
400605,2703,"начать",0
400606,2703,"помочь",0
400607,2703,"использовать",0
400608,2703,"жить",0
434725,3126,"производить",0
434726,3126,"рано",0
434727,3126,"немецкий",0
434728,3126,"красный",0
434729,3126,"русский",0
434730,3126,"лучший",1
430483,3127,"большой",1
430484,3127,"важный",0
430485,3127,"последний",0
430486,3127,"вместе",0
430487,3127,"быстрый",0
430488,3127,"новый",0
430495,3128,"старый",0
430496,3128,"простой",0
430497,3128,"новый",1
430498,3128,"неправильный",0
430499,3128,"белый",0
430500,3128,"сделанный",0
430627,3129,"последний",0
430628,3129,"белый",0
430629,3129,"быстрый",0
430630,3129,"свободный",0
430631,3129,"важный",1
430632,3129,"гражданский",0
430633,3130,"важный",0
430634,3130,"гражданский",0
430635,3130,"сделанный",1
430636,3130,"счастливый",0
430637,3130,"белый",0
430638,3130,"лёгкий",0
385507,3131,"счастливый",0
385508,3131,"особенный",0
385509,3131,"пять",1
385510,3131,"важный",0
385511,3131,"сделанный",0
385512,3131,"особый",0
430687,3132,"простой",0
430688,3132,"счастливый",1
430689,3132,"новый",0
430690,3132,"быстрый",0
430691,3132,"старый",0
430692,3132,"сделанный",0
400585,3133,"последний",0
400586,3133,"особенный",0
400587,3133,"законный",0
400588,3133,"особый",1
400589,3133,"верный",0
400590,3133,"лёгкий",0
400633,3134,"особый",0
400634,3134,"лёгкий",0
400635,3134,"законный",0
400636,3134,"последний",0
400637,3134,"верный",0
400638,3134,"особенный",1
400657,3135,"особенный",0
400658,3135,"лёгкий",0
400659,3135,"особый",0
400660,3135,"законный",0
400661,3135,"верный",1
400662,3135,"последний",0
430747,3136,"большой",0
430748,3136,"последний",1
430749,3136,"важный",0
430750,3136,"счастливый",0
430751,3136,"старый",0
430752,3136,"гражданский",0
430753,3137,"вместе",0
430754,3137,"лёгкий",1
430755,3137,"белый",0
430756,3137,"зелёный",0
430757,3137,"важный",0
430758,3137,"гражданский",0
400705,3138,"молодой",0
400706,3138,"законный",1
400707,3138,"свободный",0
400708,3138,"военный",0
400709,3138,"сделанный",0
400710,3138,"высокий",0
430783,3139,"гражданский",0
430784,3139,"высокий",1
430785,3139,"большой",0
430786,3139,"важный",0
430787,3139,"белый",0
430788,3139,"вместе",0
430795,3140,"большой",0
430796,3140,"молодой",0
430797,3140,"новый",0
430798,3140,"быстрый",0
430799,3140,"вместе",1
430800,3140,"высокий",0
430807,3141,"сделанный",0
430808,3141,"простой",0
430809,3141,"зелёный",0
430810,3141,"последний",0
430811,3141,"счастливый",0
430812,3141,"молодой",1
430813,3142,"неправильный",0
430814,3142,"свободный",1
430815,3142,"сделанный",0
430816,3142,"белый",0
430817,3142,"простой",0
430818,3142,"зелёный",0
382459,3143,"неправильный",0
382460,3143,"португальский",1
382461,3143,"счастливый",0
382462,3143,"законный",0
382463,3143,"популярный",0
382464,3143,"свободный",0
430999,3145,"высокий",0
431000,3145,"неправильный",0
431001,3145,"молодой",0
431002,3145,"гражданский",1
431003,3145,"белый",0
431004,3145,"последний",0
431005,3146,"быстрый",0
431006,3146,"гражданский",0
431007,3146,"простой",0
431008,3146,"неправильный",1
431009,3146,"старый",0
431010,3146,"сделанный",0
401131,3147,"зелёный",0
401132,3147,"простой",0
401133,3147,"старый",0
401134,3147,"белый",0
401135,3147,"исконный",1
401136,3147,"быстрый",0
431023,3148,"сделанный",0
431024,3148,"простой",1
431025,3148,"лёгкий",0
431026,3148,"быстрый",0
431027,3148,"белый",0
431028,3148,"важный",0
401173,3149,"быстрый",0
401174,3149,"зелёный",0
401175,3149,"культурный",0
401176,3149,"хуже",1
401177,3149,"старый",0
401178,3149,"белый",0
434989,3150,"общий",0
434990,3150,"истинный",0
434991,3150,"политический",1
434992,3150,"французский",0
434993,3150,"обычный",0
434994,3150,"равный",0
386347,3151,"хуже",0
386348,3151,"быстрый",0
386349,3151,"популярный",1
386350,3151,"старый",0
386351,3151,"зелёный",0
386352,3151,"белый",0
431179,3152,"новый",0
431180,3152,"неправильный",0
431181,3152,"молодой",0
431182,3152,"сделанный",0
431183,3152,"быстрый",0
431184,3152,"зелёный",1
431185,3153,"важный",0
431186,3153,"гражданский",0
431187,3153,"белый",1
431188,3153,"неправильный",0
431189,3153,"зелёный",0
431190,3153,"простой",0
401371,3155,"безупречный",0
401372,3155,"необходимый",0
401373,3155,"культурный",1
401374,3155,"синий",0
401375,3155,"лучший",0
401376,3155,"арестованный",0
386587,3156,"белый",0
386588,3156,"зелёный",0
386589,3156,"культурный",0
386590,3156,"старый",0
386591,3156,"муниципальный",1
386592,3156,"быстрый",0
434995,3157,"горячий",0
434996,3157,"обычный",1
434997,3157,"главный",0
434998,3157,"красный",0
434999,3157,"французский",0
435000,3157,"общий",0
431371,3158,"отлично",0
431372,3158,"печальный",0
431373,3158,"арестованный",1
431374,3158,"целый",0
431375,3158,"холодный",0
431376,3158,"бедный",0
431443,3159,"маленький",0
431444,3159,"интересный",1
431445,3159,"настоящий",0
431446,3159,"плохой",0
431447,3159,"готовый",0
431448,3159,"арестованный",0
416017,3160,"печальный",0
416018,3160,"синий",0
416019,3160,"интересный",0
416020,3160,"исторический",0
416021,3160,"необходимый",1
416022,3160,"безупречный",0
431467,3161,"синий",0
431468,3161,"арестованный",0
431469,3161,"открытый",0
431470,3161,"удивительный",0
431471,3161,"безупречный",1
431472,3161,"горячий",0
431491,3162,"синий",1
431492,3162,"знаменитый",0
431493,3162,"исторический",0
431494,3162,"весёлый",0
431495,3162,"безупречный",0
431496,3162,"открытый",0
431527,3163,"безупречный",0
431528,3163,"отлично",0
431529,3163,"бедный",0
431530,3163,"исторический",1
431531,3163,"розовый",0
431532,3163,"плохой",0
431557,3164,"чёрный",0
431558,3164,"печальный",1
431559,3164,"готовый",0
431560,3164,"бедный",0
431561,3164,"безупречный",0
431562,3164,"технический",0
431599,3165,"невозможный",1
431600,3165,"знаменитый",0
431601,3165,"отлично",0
431602,3165,"весёлый",0
431603,3165,"богатый",0
431604,3165,"плохой",0
431605,3166,"готовый",0
431606,3166,"настоящий",0
431607,3166,"громадный",0
431608,3166,"безупречный",0
431609,3166,"целый",1
431610,3166,"знаменитый",0
431623,3167,"настоящий",0
431624,3167,"чёрный",1
431625,3167,"маленький",0
431626,3167,"печальный",0
431627,3167,"синий",0
431628,3167,"горячий",0
431647,3168,"целый",0
431648,3168,"маленький",0
431649,3168,"чёрный",0
431650,3168,"знаменитый",0
431651,3168,"настоящий",1
431652,3168,"горячий",0
431671,3169,"настоящий",0
431672,3169,"чёрный",0
431673,3169,"независимый",1
431674,3169,"розовый",0
431675,3169,"готовый",0
431676,3169,"технический",0
431683,3170,"целый",0
431684,3170,"готовый",1
431685,3170,"открытый",0
431686,3170,"отлично",0
431687,3170,"весёлый",0
431688,3170,"плохой",0
431689,3171,"богатый",0
431690,3171,"исторический",0
431691,3171,"сумасшедший",0
431692,3171,"технический",0
431693,3171,"интересный",0
431694,3171,"открытый",1
434761,3172,"бедный",0
434762,3172,"потом",0
434763,3172,"немецкий",0
434764,3172,"французский",1
434765,3172,"ещё",0
434766,3172,"наконец",0
431719,3173,"красный",1
431720,3173,"технический",0
431721,3173,"независимый",0
431722,3173,"целый",0
431723,3173,"настоящий",0
431724,3173,"громадный",0
431785,3176,"холодный",0
431786,3176,"чёрный",0
431787,3176,"плохой",0
431788,3176,"настоящий",0
431789,3176,"громадный",1
431790,3176,"красный",0
431827,3178,"технический",0
431828,3178,"отлично",1
431829,3178,"чёрный",0
431830,3178,"арестованный",0
431831,3178,"печальный",0
431832,3178,"красный",0
431833,3179,"холодный",1
431834,3179,"отлично",0
431835,3179,"весёлый",0
431836,3179,"открытый",0
431837,3179,"печальный",0
431838,3179,"целый",0
401527,3180,"электоральный",0
401528,3180,"удивительный",0
401529,3180,"традиционный",1
401530,3180,"холодный",0
401531,3180,"знаменитый",0
401532,3180,"сумасшедший",0
431881,3181,"весёлый",1
431882,3181,"технический",0
431883,3181,"настоящий",0
431884,3181,"чёрный",0
431885,3181,"исторический",0
431886,3181,"розовый",0
431911,3182,"чёрный",0
431912,3182,"богатый",0
431913,3182,"горячий",0
431914,3182,"сумасшедший",0
431915,3182,"готовый",0
431916,3182,"знаменитый",1
431941,3184,"сумасшедший",0
431942,3184,"маленький",0
431943,3184,"весёлый",0
431944,3184,"бедный",1
431945,3184,"исторический",0
431946,3184,"открытый",0
431947,3185,"горячий",1
431948,3185,"независимый",0
431949,3185,"красный",0
431950,3185,"исторический",0
431951,3185,"богатый",0
431952,3185,"арестованный",0
382675,3186,"необходимый",0
382676,3186,"невозможный",0
382677,3186,"русский",0
382678,3186,"громадный",0
382679,3186,"сексуальный",1
382680,3186,"знаменитый",0
401569,3187,"знаменитый",0
401570,3187,"дорогой",0
401571,3187,"сумасшедший",0
401572,3187,"традиционный",0
401573,3187,"удивительный",0
401574,3187,"электоральный",1
432031,3188,"синий",0
432032,3188,"настоящий",0
432033,3188,"громадный",0
432034,3188,"сумасшедший",1
432035,3188,"открытый",0
432036,3188,"печальный",0
432121,3189,"знаменитый",0
432122,3189,"громадный",0
432123,3189,"богатый",1
432124,3189,"безупречный",0
432125,3189,"готовый",0
432126,3189,"красный",0
432211,3191,"удивительный",1
432212,3191,"арестованный",0
432213,3191,"бедный",0
432214,3191,"сумасшедший",0
432215,3191,"открытый",0
432216,3191,"независимый",0
382705,3193,"русский",1
382706,3193,"целый",0
382707,3193,"бедный",0
382708,3193,"чёрный",0
382709,3193,"открытый",0
382710,3193,"холодный",0
432493,3194,"интенсивный",0
432494,3194,"дорогой",1
432495,3194,"глупый",0
432496,3194,"левый",0
432497,3194,"видный",0
432498,3194,"нежный",0
432565,3196,"дорогой",0
432566,3196,"научный",0
432567,3196,"базовый",0
432568,3196,"женский",1
432569,3196,"дешёвый",0
432570,3196,"верный",0
382723,3197,"срочный",0
382724,3197,"виртуальный",1
382725,3197,"глубокий",0
382726,3197,"женатый",0
382727,3197,"несомненный",0
382728,3197,"ежегодный",0
432667,3198,"базовый",0
432668,3198,"ужасный",0
432669,3198,"больной",1
432670,3198,"женский",0
432671,3198,"интенсивный",0
432672,3198,"верный",0
402043,3200,"умный",0
402044,3200,"усталый",0
402045,3200,"замечательный",0
402046,3200,"больной",0
402047,3200,"женский",0
402048,3200,"ежегодный",1
432853,3201,"океанский",0
432854,3201,"умный",1
432855,3201,"целый",0
432856,3201,"верный",0
432857,3201,"влиятельный",0
432858,3201,"запрещённый",0
432967,3202,"женатый",0
432968,3202,"влиятельный",0
432969,3202,"дорогой",0
432970,3202,"верный",0
432971,3202,"пустой",0
432972,3202,"усталый",1
432985,3203,"влиятельный",0
432986,3203,"замечательный",1
432987,3203,"нежный",0
432988,3203,"блестящий",0
432989,3203,"дорогой",0
432990,3203,"женатый",0
402427,3204,"уступающий",0
